Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Retail Sales People,Product ID,Category,Sub-Category,Product Name,Returned,Sales,Quantity,Discount,Profit
CA-2015-119690,25/06/2015,28/06/2015,First Class,MV-17485,Mark Van Huff,Consumer,United States,Houston,Texas,77041,Central,Kelly Williams,FUR-FU-10004587,Furniture,Furnishings,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",Not,75.38,9,0.6,-20.73
CA-2014-122609,11/12/2014,11/12/2014,Standard Class,DP-13000,Darren Powers,Consumer,United States,Carrollton,Texas,75007,Central,Kelly Williams,FUR-FU-10004587,Furniture,Furnishings,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",Not,25.13,3,0.6,-6.91
CA-2017-166849,20/04/2017,26/04/2017,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Chicago,Illinois,60610,Central,Kelly Williams,FUR-FU-10004597,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,Not,44.4,2,0.6,-52.17
CA-2015-134075,12/12/2015,16/12/2015,Standard Class,HA-14905,Helen Abelman,Consumer,United States,San Jose,California,95123,West,Anna Andreadi,FUR-FU-10004597,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,Yes,166.5,3,0,21.65
US-2014-131275,18/03/2014,24/03/2014,Standard Class,SC-20050,Sample Company A,Home Office,United States,Burbank,California,91505,West,Anna Andreadi,FUR-FU-10004597,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,Not,111,2,0,14.43
CA-2017-127474,02/03/2017,02/07/2017,Second Class,RD-19810,Ross DeVincentis,Home Office,United States,Chicago,Illinois,60610,Central,Kelly Williams,FUR-FU-10004597,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,Not,22.2,1,0.6,-26.09
CA-2015-110667,04/04/2015,04/08/2015,Standard Class,NF-18595,Nicole Fjeld,Home Office,United States,New York City,New York,10009,East,Chuck Magee,FUR-FU-10004622,Furniture,Furnishings,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,Not,108.4,2,0,22.76
CA-2017-166198,21/04/2017,24/04/2017,First Class,JW-15955,Joni Wasserman,Consumer,United States,Seattle,Washington,98103,West,Anna Andreadi,FUR-FU-10004622,Furniture,Furnishings,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,Not,162.6,3,0,34.15
CA-2017-161557,09/03/2017,09/08/2017,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Dallas,Texas,75217,Central,Kelly Williams,FUR-FU-10004622,Furniture,Furnishings,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,Yes,108.4,5,0.6,-105.69
CA-2017-101042,19/11/2017,23/11/2017,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Henderson,Kentucky,42420,South,Cassandra Brandow,FUR-FU-10004665,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",Not,821.88,6,0,213.69
CA-2014-131002,09/07/2014,09/12/2014,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Tulsa,Oklahoma,74133,Central,Kelly Williams,FUR-FU-10004665,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",Not,821.88,6,0,213.69
US-2017-136721,04/08/2017,04/12/2017,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Oak Park,Michigan,48237,Central,Kelly Williams,FUR-FU-10004665,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",Not,273.96,2,0,71.23
CA-2016-157280,11/05/2016,11/07/2016,First Class,LW-17125,Liz Willingham,Consumer,United States,Virginia Beach,Virginia,23464,South,Cassandra Brandow,FUR-FU-10004665,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",Yes,273.96,2,0,71.23
US-2015-123960,06/11/2015,06/11/2015,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,Monroe,Louisiana,71203,South,Cassandra Brandow,FUR-FU-10004666,Furniture,Furnishings,DAX Clear Channel Poster Frame,Not,29.16,2,0,10.79
CA-2017-131807,10/05/2017,10/10/2017,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,95928,West,Anna Andreadi,FUR-FU-10004666,Furniture,Furnishings,DAX Clear Channel Poster Frame,Yes,72.9,5,0,26.97
CA-2014-169019,26/07/2014,30/07/2014,Standard Class,LF-17185,Luke Foster,Consumer,United States,San Antonio,Texas,78207,Central,Kelly Williams,FUR-FU-10004666,Furniture,Furnishings,DAX Clear Channel Poster Frame,Yes,17.5,3,0.6,-10.06
US-2016-115455,09/08/2016,14/09/2016,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Wheeling,Illinois,60090,Central,Kelly Williams,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",Not,14.14,2,0.6,-7.77
CA-2014-149244,11/04/2014,11/08/2014,Standard Class,MS-17530,MaryBeth Skach,Consumer,United States,San Diego,California,92037,West,Anna Andreadi,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",Not,35.34,2,0,13.43
CA-2017-167941,11/06/2017,11/09/2017,Second Class,JF-15565,Jill Fjeld,Consumer,United States,Fayetteville,North Carolina,28314,South,Cassandra Brandow,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",Not,28.27,2,0.2,6.36
CA-2014-103940,17/09/2014,21/09/2014,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Seattle,Washington,98103,West,Anna Andreadi,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",Yes,35.34,2,0,13.43
CA-2017-151484,20/04/2017,23/04/2017,First Class,CV-12805,Cynthia Voltz,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Chuck Magee,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",Not,42.41,3,0.2,9.54
CA-2016-136595,09/05/2016,09/07/2016,First Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Houston,Texas,77036,Central,Kelly Williams,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",Not,21.2,3,0.6,-11.66
CA-2017-125388,19/10/2017,23/10/2017,Standard Class,MP-17965,Michael Paige,Corporate,United States,Lawrence,Massachusetts,1841,East,Chuck Magee,FUR-FU-10004712,Furniture,Furnishings,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",Not,56.56,4,0,14.71
CA-2016-136301,13/03/2016,15/03/2016,Second Class,EH-13765,Edward Hooks,Corporate,United States,San Francisco,California,94109,West,Anna Andreadi,FUR-FU-10004712,Furniture,Furnishings,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",Not,28.28,2,0,7.35
CA-2015-138002,09/06/2015,09/12/2015,Standard Class,BT-11305,Beth Thompson,Home Office,United States,Seattle,Washington,98103,West,Anna Andreadi,FUR-FU-10004748,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",Not,191.82,3,0,74.81
CA-2016-124772,12/05/2016,12/06/2016,First Class,JG-15160,James Galang,Consumer,United States,Murray,Kentucky,42071,South,Cassandra Brandow,FUR-FU-10004748,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",Not,191.82,3,0,74.81
CA-2016-123120,09/04/2016,09/08/2016,Standard Class,CV-12295,Christina VanderZanden,Consumer,United States,New York City,New York,10011,East,Chuck Magee,FUR-FU-10004748,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",Not,63.94,1,0,24.94
CA-2016-125087,18/04/2016,23/04/2016,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Houston,Texas,77070,Central,Kelly Williams,FUR-FU-10004748,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",Not,127.88,5,0.6,-67.14
CA-2015-137526,13/01/2015,17/01/2015,Standard Class,PB-19150,Philip Brown,Consumer,United States,Los Angeles,California,90004,West,Anna Andreadi,FUR-FU-10004845,Furniture,Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat",Not,464.85,9,0,92.97
CA-2017-112844,13/11/2017,16/11/2017,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Buffalo,New York,14215,East,Chuck Magee,FUR-FU-10004845,Furniture,Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat",Not,154.95,3,0,30.99
CA-2016-112830,06/06/2016,06/10/2016,Standard Class,LP-17095,Liz Preis,Consumer,United States,Fairfield,Ohio,45014,East,Chuck Magee,FUR-FU-10004845,Furniture,Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat",Not,82.64,2,0.2,0
US-2015-150630,17/09/2015,21/09/2015,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Chuck Magee,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Not,124.2,3,0.2,15.53
CA-2016-110366,09/05/2016,09/07/2016,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Chuck Magee,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Not,82.8,2,0.2,10.35
CA-2017-118437,17/06/2017,21/06/2017,Second Class,PF-19165,Philip Fox,Consumer,United States,Olympia,Washington,98502,West,Anna Andreadi,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Not,155.25,3,0,46.58
CA-2015-142237,07/11/2015,07/11/2015,First Class,CK-12595,Clytie Kelty,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Chuck Magee,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Not,289.8,7,0.2,36.23
CA-2016-118052,05/06/2016,05/10/2016,Standard Class,BE-11455,Brad Eason,Home Office,United States,Lorain,Ohio,44052,East,Chuck Magee,FUR-FU-10004848,Furniture,Furnishings,DAX Solid Wood Frames,Not,54.71,7,0.2,11.63
CA-2016-167556,29/03/2016,29/03/2016,Standard Class,JM-15250,Janet Martin,Consumer,United States,New York City,New York,10009,East,Chuck Magee,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Not,414,8,0,124.2
US-2017-105046,17/07/2017,23/07/2017,Standard Class,BE-11335,Bill Eplett,Home Office,United States,Rome,New York,13440,East,Chuck Magee,FUR-FU-10004848,Furniture,Furnishings,DAX Solid Wood Frames,Yes,39.08,4,0,14.46
CA-2017-140186,29/09/2017,29/09/2017,First Class,PG-18820,Patrick Gardner,Consumer,United States,Bakersfield,California,93309,West,Anna Andreadi,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Yes,51.75,1,0,15.53
US-2017-119816,03/04/2017,03/06/2017,Second Class,TT-21460,Tonja Turnell,Home Office,United States,Houston,Texas,77095,Central,Kelly Williams,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Not,103.5,5,0.6,-77.63
CA-2016-157588,14/07/2016,19/07/2016,Standard Class,AR-10570,Anemone Ratner,Consumer,United States,Columbus,Georgia,31907,South,Cassandra Brandow,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Not,51.75,1,0,15.53
CA-2016-147683,13/11/2016,17/11/2016,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Seattle,Washington,98103,West,Anna Andreadi,FUR-FU-10004848,Furniture,Furnishings,DAX Solid Wood Frames,Not,19.54,2,0,7.23
CA-2017-156776,08/07/2017,08/11/2017,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Westminster,California,92683,West,Anna Andreadi,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Not,51.75,1,0,15.53
CA-2016-126158,25/07/2016,31/07/2016,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Costa Mesa,California,92627,West,Anna Andreadi,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",Not,255.76,4,0,81.84
US-2016-108637,13/03/2016,18/03/2016,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Waynesboro,Virginia,22980,South,Cassandra Brandow,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",Not,127.88,2,0,40.92
US-2017-162558,10/02/2017,10/05/2017,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,Cassandra Brandow,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,Not,9.66,1,0.2,1.57
CA-2016-136686,12/12/2016,16/12/2016,Standard Class,RF-19840,Roy Französisch,Consumer,United States,Pasadena,California,91104,West,Anna Andreadi,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",Not,383.64,6,0,122.76
CA-2016-151561,09/01/2016,09/07/2016,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,New York City,New York,10011,East,Chuck Magee,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",Not,191.82,3,0,61.38
CA-2017-143378,19/09/2017,25/09/2017,Standard Class,JR-16210,Justin Ritter,Corporate,United States,Springfield,Oregon,97477,West,Anna Andreadi,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",Not,409.22,8,0.2,61.38
CA-2016-163804,12/02/2016,12/08/2016,Standard Class,DB-13270,Deborah Brumfield,Home Office,United States,Providence,Rhode Island,2908,East,Chuck Magee,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,Not,72.42,6,0,23.9
CA-2017-136651,23/04/2017,25/04/2017,Second Class,JF-15355,Jay Fein,Consumer,United States,Pasadena,California,91104,West,Anna Andreadi,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,Yes,24.14,2,0,7.97
CA-2014-105417,01/07/2014,01/12/2014,Standard Class,VS-21820,Vivek Sundaresam,Consumer,United States,Huntsville,Texas,77340,Central,Kelly Williams,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",Not,76.73,3,0.6,-53.71
US-2016-152415,17/09/2016,22/09/2016,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,Marlborough,Massachusetts,1752,East,Chuck Magee,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",Not,191.82,3,0,61.38
CA-2016-132990,08/01/2016,08/03/2016,Second Class,KM-16660,Khloe Miller,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Chuck Magee,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,Not,19.31,2,0.2,3.14
CA-2017-162789,22/09/2017,24/09/2017,Second Class,LC-17140,Logan Currie,Consumer,United States,New York City,New York,10035,East,Chuck Magee,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,Not,12.07,1,0,3.98
CA-2016-169824,12/12/2016,17/12/2016,Standard Class,NS-18640,Noel Staavos,Corporate,United States,New York City,New York,10009,East,Chuck Magee,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,Not,60.35,5,0,19.92
CA-2015-157133,28/11/2015,28/11/2015,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Champaign,Illinois,61821,Central,Kelly Williams,FUR-FU-10004904,Furniture,Furnishings,"Eldon ""L"" Workstation Diamond Chairmat",Not,151.96,5,0.6,-182.35
CA-2015-129896,15/06/2015,20/06/2015,Standard Class,PF-19120,Peter Fuller,Consumer,United States,Gilbert,Arizona,85234,West,Anna Andreadi,FUR-FU-10004904,Furniture,Furnishings,"Eldon ""L"" Workstation Diamond Chairmat",Not,364.7,6,0.2,-36.47
CA-2016-118129,19/12/2016,21/12/2016,Second Class,CL-12565,Clay Ludtke,Consumer,United States,Reading,Pennsylvania,19601,East,Chuck Magee,FUR-FU-10004904,Furniture,Furnishings,"Eldon ""L"" Workstation Diamond Chairmat",Not,303.92,5,0.2,-30.39
US-2014-159611,27/12/2014,01/01/2015,Second Class,KB-16315,Karl Braun,Consumer,United States,Cleveland,Ohio,44105,East,Chuck Magee,FUR-FU-10004904,Furniture,Furnishings,"Eldon ""L"" Workstation Diamond Chairmat",Not,182.35,3,0.2,-18.24
US-2016-126844,10/08/2016,14/10/2016,Standard Class,BW-11110,Bart Watters,Corporate,United States,Houston,Texas,77070,Central,Kelly Williams,FUR-FU-10004909,Furniture,Furnishings,Contemporary Wood/Metal Frame,Not,51.71,8,0.6,-32.32
CA-2017-119746,23/11/2017,27/11/2017,Standard Class,CM-12385,Christopher Martinez,Consumer,United States,Chicago,Illinois,60610,Central,Kelly Williams,FUR-FU-10004909,Furniture,Furnishings,Contemporary Wood/Metal Frame,Not,6.46,1,0.6,-4.04
CA-2017-128944,19/06/2017,21/06/2017,Second Class,KH-16330,Katharine Harms,Corporate,United States,Newark,Ohio,43055,East,Chuck Magee,FUR-FU-10004909,Furniture,Furnishings,Contemporary Wood/Metal Frame,Not,38.78,3,0.2,7.27
CA-2015-168207,11/02/2015,11/06/2015,Standard Class,LT-17110,Liz Thompson,Consumer,United States,San Diego,California,92105,West,Anna Andreadi,FUR-FU-10004909,Furniture,Furnishings,Contemporary Wood/Metal Frame,Not,96.96,6,0,33.94
CA-2017-145226,12/08/2017,12/10/2017,Second Class,DL-13315,Delfina Latchford,Consumer,United States,New York City,New York,10035,East,Chuck Magee,FUR-FU-10004952,Furniture,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",Not,109.48,2,0,33.94
CA-2016-164091,17/09/2016,22/09/2016,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Bangor,Maine,4401,East,Chuck Magee,FUR-FU-10004952,Furniture,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",Not,109.48,2,0,33.94
CA-2014-166744,20/09/2014,24/09/2014,Standard Class,DN-13690,Duane Noonan,Consumer,United States,Columbia,Maryland,21044,East,Chuck Magee,FUR-FU-10004952,Furniture,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",Yes,164.22,3,0,50.91
US-2015-123918,15/10/2015,15/10/2015,Same Day,CG-12520,Claire Gute,Consumer,United States,Dallas,Texas,75217,Central,Kelly Williams,FUR-FU-10004952,Furniture,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",Not,131.38,6,0.6,-95.25
CA-2016-145919,18/12/2016,23/12/2016,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Los Angeles,California,90032,West,Anna Andreadi,FUR-FU-10004960,Furniture,Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",Yes,183.84,8,0,62.51
CA-2017-131625,09/01/2017,09/05/2017,Second Class,BN-11515,Bradley Nguyen,Consumer,United States,New York City,New York,10009,East,Chuck Magee,FUR-FU-10004960,Furniture,Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",Not,114.9,5,0,39.07
CA-2017-112956,21/08/2017,27/08/2017,Standard Class,TH-21550,Tracy Hopkins,Home Office,United States,Columbia,Maryland,21044,East,Chuck Magee,FUR-FU-10004960,Furniture,Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",Not,91.92,4,0,31.25
CA-2017-169859,14/12/2017,18/12/2017,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,San Diego,California,92024,West,Anna Andreadi,FUR-FU-10004963,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",Yes,26.25,3,0,11.03
CA-2016-124016,23/09/2016,26/09/2016,Second Class,JS-15940,Joni Sundaresam,Home Office,United States,Lancaster,Ohio,43130,East,Chuck Magee,FUR-FU-10004963,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",Not,28,4,0.2,7.7
US-2017-116897,27/05/2017,29/05/2017,First Class,JG-15160,James Galang,Consumer,United States,Pocatello,Idaho,83201,West,Anna Andreadi,FUR-FU-10004963,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",Not,35,4,0,14.7
CA-2017-125451,23/10/2017,24/10/2017,First Class,AH-10075,Adam Hart,Corporate,United States,Cranston,Rhode Island,2920,East,Chuck Magee,FUR-FU-10004963,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",Not,35,4,0,14.7
CA-2017-105620,25/12/2017,28/12/2017,First Class,JH-15430,Jennifer Halladay,Consumer,United States,Hialeah,Florida,33012,South,Cassandra Brandow,FUR-FU-10004963,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",Not,21,3,0.2,5.78
CA-2016-126627,10/10/2016,10/12/2016,First Class,WB-21850,William Brown,Consumer,United States,La Porte,Texas,77571,Central,Kelly Williams,FUR-FU-10004963,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",Not,14,4,0.6,-6.3
US-2017-158512,01/12/2017,01/12/2017,Second Class,DA-13450,Dianna Arnett,Home Office,United States,Washington,District of Columbia,20016,East,Chuck Magee,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,Not,37.68,2,0,15.83
CA-2015-122287,18/06/2015,23/06/2015,Standard Class,SN-20560,Skye Norling,Home Office,United States,Peoria,Arizona,85345,West,Anna Andreadi,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,Not,75.36,5,0.2,20.72
US-2016-120460,30/04/2016,05/05/2016,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Dallas,Texas,75081,Central,Kelly Williams,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,Not,22.61,3,0.6,-10.17
